"sku_id","category","name","mrp","discountprecent","availablequantity","discountedsellingprice","weightingms","outofstock","quantity"
3875,"Paan Corner","Veet Full Body Waxing Kit For Dry Skin",235.00,7.00,6,218.00,1160,False,20
3876,"Paan Corner","Johnson's Baby Skincare Wipes",245.00,9.00,6,221.00,72,False,72
3877,"Paan Corner","Gillette Lemon Lime Shaving Foam",199.00,11.00,4,177.00,196,False,196
3878,"Paan Corner","Old Spice After Shave Lotion Musk",215.00,6.00,3,200.00,100,False,100
3879,"Paan Corner","Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings",315.00,0.00,4,315.00,30,False,30
3880,"Paan Corner","Himalaya Baby Powder",80.00,8.00,4,73.00,100,False,100
3881,"Paan Corner","Fiama Men's Refreshing Pulse Shower Gel",225.00,20.00,4,180.00,250,False,250
3882,"Paan Corner","Whisper Ultra Clean XL Plus Sanitary Pad",175.00,0.00,5,175.00,870,False,15
3883,"Paan Corner","Johnson's Baby Powder",143.00,0.00,6,143.00,200,False,200
3884,"Paan Corner","Dove Cream Beauty Bathing Bar",235.00,9.00,6,212.00,125,False,125
3885,"Paan Corner","Patanjali Kesh Kanti Shikakai Hair Cleanser",95.00,0.00,4,95.00,200,False,200
3886,"Paan Corner","L'Oreal Paris Color Protect Conditioner",199.00,0.00,3,199.00,192,False,192
3887,"Paan Corner","Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair",199.00,4.00,5,191.00,250,False,250
3888,"Paan Corner","L'Oreal 6 Oil Nourish Conditioner",135.00,0.00,1,135.00,192,False,192
3889,"Paan Corner","Godrej Easy Natural Black Hair Colour",25.00,0.00,5,25.00,20,False,20
3890,"Paan Corner","Dabur Gulabari Rose Water Daily Glow",80.00,6.00,2,75.00,250,False,250
3891,"Paan Corner","Himalaya Purifying Neem Face Wash",170.00,10.00,6,153.00,150,False,150
3892,"Paan Corner","Fem Fairness Naturals Gold Skin Bleach",65.00,9.00,3,59.00,24,False,24
3893,"Paan Corner","Whisper Choice Ultra XL Sanitary Pad",133.00,2.00,5,130.00,1160,False,20
3894,"Paan Corner","Dove Dandruff Care Shampoo",158.00,6.00,5,147.00,180,False,180
3895,"Paan Corner","Head & Shoulders Anti Dandruff Anti Hairfall Shampoo",285.00,0.00,5,285.00,340,False,240
3896,"Paan Corner","L'Oreal Casting Creme Ebony Black Hair Color",550.00,0.00,6,550.00,159,False,87
3897,"Paan Corner","Mamaearth Onion Hair Oil",399.00,10.00,6,359.00,150,False,150
3898,"Paan Corner","L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400)",550.00,0.00,4,550.00,159,False,159
3899,"Paan Corner","Palmolive Naturals Sea Minerals Liquid Hand Wash",99.00,10.00,6,89.00,250,False,250
3900,"Paan Corner","Oral-B Extra Soft Bristles Sensitive ",98.00,0.00,4,98.00,232,False,4
3901,"Paan Corner","Engage M3 Perfume Spray for Men",200.00,10.00,3,180.00,120,False,120
3902,"Paan Corner","Mamaearth Deeply Nourishing wash for Babies",199.00,0.00,4,199.00,200,False,200
3903,"Paan Corner","Dettol Original Soap (B4G1)",260.00,5.00,6,247.00,625,False,625
3904,"Paan Corner","Woodward's Gripe Water",75.00,0.00,6,75.00,200,False,200
3905,"Paan Corner","MamyPoko Pants Extra Absorb Diapers, New Born",299.00,6.00,5,279.00,28,False,28
3906,"Paan Corner","Johnson's Baby Soap",70.00,0.00,6,70.00,100,False,100
3907,"Paan Corner","Engage M4 Perfume Spray For Men",200.00,10.00,6,180.00,120,False,120
3908,"Paan Corner","Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold",65.00,10.00,4,58.00,40,False,40
3909,"Paan Corner","Dove Hair Fall Rescue Conditioner",190.00,0.00,4,190.00,175,False,175
3910,"Paan Corner","Himalaya Anti Hair Fall Shampoo",130.00,12.00,2,114.00,200,False,200
3911,"Paan Corner","Fiama Peach & Avocado Gel Bar",176.00,10.00,3,158.00,375,False,375
3912,"Paan Corner","Pears Pure & Gentle Value Pack Of 4 Bathing Soap ",125.00,0.00,6,125.00,75,False,75
3913,"Paan Corner","Fiama Fresh Hand Wash",150.00,6.00,3,140.00,400,False,400
3914,"Paan Corner","Palmolive Black Orchid And Milk Liquid Hand Wash",99.00,10.00,6,89.00,250,False,250
3915,"Paan Corner","Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free)",160.00,0.00,5,160.00,232,False,4
3916,"Paan Corner","Gillette Mach 3 Turbo Razor",349.00,6.00,5,325.00,58,False,1
3917,"Paan Corner","Himalaya Baby Lotion",165.00,12.00,3,145.00,200,False,200
3918,"Paan Corner","Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner",375.00,0.00,1,375.00,340,False,180
3919,"Paan Corner","Sunsilk Lusciously Thick & Long Shampoo",249.00,6.00,6,234.00,340,False,340
3920,"Paan Corner","Fiama Di Wills Men's Refreshing Pulse Shower Gel",225.00,4.00,3,214.00,250,False,250
3921,"Paan Corner","Sebamed Anti - Dandruff Shampoo",600.00,10.00,2,540.00,200,False,200
3922,"Paan Corner","Listerine Cool Mint Mouthwash - Mild Taste",150.00,10.00,6,135.00,250,False,250
3923,"Paan Corner","L'Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya's Brown",620.00,0.00,6,620.00,172,False,172
3924,"Paan Corner","Himalaya Gentle Baby Bath",165.00,9.00,6,150.00,200,False,200
3925,"Paan Corner","L'Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",550.00,0.00,4,550.00,160,False,159
3926,"Paan Corner","L'Oreal Paris Color Protect Shampoo",282.00,0.00,3,282.00,360,False,360
3927,"Paan Corner","Fiama Di Wills Lemongrass & Jojoba Gel Bar",176.00,10.00,6,158.00,375,False,375
3928,"Paan Corner","Colgate Plax Peppermint Mouthwash",150.00,20.00,5,120.00,250,False,250
3929,"Paan Corner","Dove Daily Shine Conditioner",90.00,10.00,1,81.00,80,False,80
3930,"Paan Corner","Patanjali Kesh Kanti Anti Dandruff Hair Cleanser",110.00,0.00,6,110.00,200,False,200
3931,"Paan Corner","Old Spice Original After Shave Lotion",250.00,0.00,1,250.00,150,False,150
3932,"Paan Corner","Dove Hair Fall Rescue Shampoo",137.00,10.00,4,123.00,180,False,180
3933,"Paan Corner","Dettol Clinical Strength Hand Sanitizer Liquid",250.00,10.00,6,225.00,500,False,500
3934,"Paan Corner","Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil",399.00,20.00,3,319.00,300,False,300
3935,"Paan Corner","Comfy Baby Pants XL 12-17 kg",429.00,15.00,1,364.00,24,False,24
3936,"Paan Corner","Dettol Liquid Handwash With Free Liquid",99.00,0.00,6,99.00,200,False,200
3937,"Paan Corner","Nivea Body Milk Lotion for Very Dry Skin",399.00,20.00,6,319.00,400,False,400
3938,"Paan Corner","Lakme Sun Expert",225.00,0.00,6,225.00,60,False,60
3939,"Paan Corner","Head & shoulders Anti Dandruff Shampoo Cool Menthol",170.00,0.00,6,170.00,180,False,180
3940,"Paan Corner","Godrej Nupur Henna",75.00,0.00,5,75.00,150,False,120
3941,"Paan Corner","Johnson's Baby Lotion",100.00,0.00,4,100.00,100,False,100
3942,"Paan Corner","Himalaya Anti Dandruff Shampoo",140.00,10.00,1,126.00,200,False,200
3943,"Paan Corner","Maybelline New York Colossal Kajal Super Black",300.00,8.00,3,275.00,0,False,0
3944,"Paan Corner","Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad",90.00,10.00,6,81.00,406,False,7
3945,"Paan Corner","Dove Daily Shine Shampoo",645.00,5.00,3,612.00,650,False,650
3946,"Paan Corner","Godrej Easy 5 Minute Natural Brown 4 Hair Colour",29.00,0.00,5,29.00,20,False,20
3947,"Paan Corner","Colgate Sensitive Plus Enamel Toothpaste Tube",140.00,0.00,6,140.00,160,False,160
3948,"Paan Corner","Colgate Max Fresh Peppermint Toothpaste ",182.00,15.00,6,154.00,300,False,300
3949,"Paan Corner","Pond's Light Moisturiser",309.00,10.00,6,278.00,250,False,250
3950,"Paan Corner","Engage Mate For Man Deo Spray",195.00,10.00,5,174.00,150,False,150
3951,"Paan Corner","Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care",120.00,0.00,5,120.00,180,False,180
3952,"Paan Corner","Whisper Choice Regular Wing Sanitary Pad",30.00,0.00,2,30.00,406,False,7
3953,"Paan Corner","Colgate Slim Soft Charcoal Toothbrush",150.00,18.00,4,123.00,232,False,4
3954,"Paan Corner","Fiama Scents Juniper & Geranium Body Wash",199.00,6.00,5,186.00,250,False,250
3955,"Paan Corner","Mamaearth Ubtan Body Lotion",399.00,15.00,4,339.00,400,False,400
3956,"Paan Corner","Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight",55.00,0.00,6,55.00,10,False,10
3957,"Paan Corner","Himalaya Anti-Hair Fall Shampoo",230.00,18.00,1,188.00,400,False,400
3958,"Paan Corner","Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil",310.00,15.00,6,263.00,200,False,200
3959,"Paan Corner","Engage M2 Perfume Spray For Men",200.00,10.00,6,180.00,120,False,120
3960,"Paan Corner","Listerine Cool Mint Mouthwash - Mild Taste",150.00,10.00,6,135.00,250,False,250
3961,"Paan Corner","Mamaearth Ubtan Face Scrub Turmeric & Walnut",349.00,10.00,1,314.00,100,False,100
3962,"Paan Corner","Himalaya Purifying Neem Face Wash Tube",270.00,15.00,6,229.00,300,False,300
3963,"Paan Corner","Johnson's Baby Top To Toe Bath Body Wash",165.00,0.00,4,165.00,210,False,210
3964,"Paan Corner","Gillette Mach 3 Start",249.00,0.00,6,249.00,116,False,2
3965,"Paan Corner","Scalpe Pro Anti dandruff Shampoo 100ml",185.00,0.00,2,185.00,100,False,100
3966,"Paan Corner","Johnson's Baby Cream",150.00,0.00,6,150.00,100,False,100
3967,"Paan Corner","Johnson's Baby Soap",105.00,0.00,6,105.00,150,False,150
3968,"Paan Corner","Himalaya Gentle Baby Shampoo",320.00,17.00,6,265.00,400,False,400
3969,"Paan Corner","L'Oreal Paris Shine Masque Royal Jelly Hair Colour",550.00,0.00,3,550.00,88,False,87
3970,"Paan Corner","Engage Rush Deodorant For Men",190.00,11.00,6,169.00,150,False,150
3971,"Paan Corner","Clean & Clear Foaming Face Wash",140.00,10.00,4,126.00,100,False,100
3972,"Paan Corner","Dettol Lather Shaving Cream",75.00,5.00,6,71.00,78,False,78
3973,"Paan Corner","Gillette Classic Regular Pre Shave Foam",199.00,0.00,4,199.00,196,False,196
3974,"Paan Corner","Dove Daily Shine Conditioner",190.00,0.00,6,190.00,175,False,180
3975,"Paan Corner","Johnson's Baby Shampoo",180.00,0.00,6,180.00,200,False,200
3976,"Paan Corner","Park Avenue Beer Shampoo ",155.00,9.00,4,140.00,180,False,180
3977,"Paan Corner","Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo",120.00,6.00,6,112.00,180,False,180
3978,"Paan Corner","Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose",65.00,10.00,6,58.00,40,False,40
3979,"Paan Corner","Sunsilk Stunning Black Shine Shampoo",555.00,6.00,6,521.00,650,False,650
3980,"Paan Corner","Dabur Meswak Toothpaste",100.00,0.00,1,100.00,200,False,200
3981,"Paan Corner","Patanjali Kesh Kanti Reetha Hair Cleanser",85.00,0.00,5,85.00,200,False,200
3982,"Paan Corner","Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine",185.00,8.00,6,169.00,5,False,4
3983,"Paan Corner","Santoor Total Skin Care Soap With Sandal & Turmeric",180.00,0.00,6,180.00,600,False,600
3984,"Paan Corner","L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",620.00,0.00,1,620.00,172,False,172
3985,"Paan Corner","Gillette Pre Shave Foam - Classic Regular Skin",225.00,0.00,6,225.00,418,False,418
3986,"Paan Corner","Fiama Di Wills Shower Gel Patchouli & Macadamia",199.00,10.00,6,179.00,250,False,250
3987,"Paan Corner","Listerine Fresh Burst Mouthwash",140.00,10.00,4,126.00,250,False,250
3988,"Paan Corner","Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin ",299.00,17.00,5,247.00,200,False,200
3989,"Paan Corner","Pantene Hair Fall Control Shampoo",240.00,7.00,2,221.00,340,False,340
3990,"Paan Corner","Fogg Master - Royal Intense",250.00,0.00,5,250.00,120,False,120
3991,"Paan Corner","TRESemme Smooth And Shine Conditioner",220.00,0.00,5,220.00,190,False,190
3992,"Paan Corner","Whisper Ultra Clean XL Plus Sanitary Pad",155.00,0.00,6,155.00,870,False,15
3993,"Paan Corner","Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour",93.00,5.00,6,88.00,80,False,80
3994,"Paan Corner","Nivea Soft Moisturizing Cream",310.00,12.00,1,272.00,200,False,200
3995,"Paan Corner","Patanjali Kesh Kanti Aloe Vera Hair Cleanser",85.00,0.00,5,85.00,200,False,200
3996,"Paan Corner","Neutrogena Deep Clean Foaming Cleanser",130.00,11.00,2,115.00,50,False,50
3997,"Paan Corner","Clean & Clear Morning Energy Berry Face Wash",155.00,6.00,6,145.00,100,False,100
3998,"Paan Corner","Pampers Premium Care New Baby Pants",320.00,0.00,4,320.00,24,False,24
3999,"Paan Corner","Vaseline Intensive Care Aloe Fresh",225.00,9.00,6,203.00,200,False,200
4000,"Paan Corner","L'Oreal Paris Dream Lengths Shampoo",149.00,0.00,6,149.00,192,False,192
4001,"Paan Corner","Johnson's Baby Oil",115.00,0.00,4,115.00,100,False,100
4002,"Paan Corner","Engage Man Rush Deodorant",195.00,9.00,6,176.00,150,False,150
4003,"Paan Corner","Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care",264.00,0.00,6,264.00,340,False,340
4004,"Paan Corner","Whisper Daily Liners Clean and Fresh",105.00,0.00,4,105.00,1160,False,20
4005,"Paan Corner","Himalaya Men Pimple Clear Neem Face Wash",180.00,9.00,2,163.00,100,False,100
4006,"Paan Corner","Pantene Adv Hairfall Solution Conditioner Silky Smooth",190.00,0.00,5,190.00,200,False,200
4007,"Paan Corner","Himalaya Prickly Heat Baby Powder",90.00,10.00,6,81.00,100,False,100
4008,"Paan Corner","Mamaearth Daily Moisturizing Lotion For Babies",199.00,0.00,6,199.00,200,False,200
4009,"Paan Corner","Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings",175.00,0.00,3,175.00,812,False,14
4010,"Paan Corner","Pampers Premium Care Pants - Medium",1099.00,18.00,6,899.00,54,False,54
4011,"Paan Corner","Fiama Men's Refreshing Pulse Shower Gel",199.00,10.00,6,179.00,250,False,250
4012,"Paan Corner","Vaseline Original Skin Protecting Jelly",125.00,10.00,6,112.00,100,False,100
4013,"Paan Corner","Clean & Clear Foaming Face Wash",180.00,10.00,6,162.00,150,False,150
4014,"Paan Corner","Fiama Lemongrass and Jojoba Shower Gel",225.00,20.00,6,180.00,250,False,250
4015,"Paan Corner","Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free)",180.00,0.00,1,180.00,174,False,3
4016,"Paan Corner","Listerine Fresh Burst Mouthwash",285.00,7.00,6,263.00,500,False,500
4017,"Paan Corner","Veet Full Body Waxing Kit",235.00,7.00,6,218.00,1160,False,20
4018,"Paan Corner","Listerine Original Mouthwash",55.00,9.00,6,50.00,80,False,80
4019,"Paan Corner","Santoor Almond Soft With Sandal & Almond Milk",180.00,0.00,2,180.00,625,False,625
4020,"Paan Corner","Nivea Body Shea Smooth with Shea Butter for Dry Skin",425.00,20.00,5,340.00,400,False,9
4021,"Paan Corner","Neutrogena Deep Clean Facial Cleanser",130.00,0.00,4,130.00,50,False,50
4022,"Paan Corner","L'Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",550.00,0.00,3,550.00,159,False,172
4023,"Paan Corner","Johnson's Baby Powder",235.00,0.00,6,235.00,400,False,400
4024,"Paan Corner","Bombay Shaving Company Charcoal Face Wash",249.00,0.00,4,249.00,100,False,100
4025,"Paan Corner","Colgate Kids 2+ Years Extra Soft Toothbrush",20.00,0.00,3,20.00,58,False,1
4026,"Paan Corner","Veet Hair Removal Cream (Normal Skin)",135.00,5.00,6,128.00,50,False,50
4027,"Paan Corner","Dove Daily Shine Shampoo",240.00,0.00,4,240.00,340,False,340
4028,"Paan Corner","L'Oreal Anti Hair Fall Conditioner",199.00,0.00,6,199.00,192,False,192
4029,"Paan Corner","Nivea Body Lotion Aloe Hydration For Normal Skin ",275.00,10.00,6,247.00,200,False,200
4030,"Paan Corner","Pampers Pants - Large",1549.00,45.00,3,849.00,82,False,82
4031,"Paan Corner","Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",195.00,10.00,6,174.00,150,False,150
4032,"Paan Corner","Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner",375.00,10.00,6,334.00,340,False,340
4033,"Paan Corner","Fem Fairness Natural Gold Skin Bleach",85.00,7.00,4,79.00,64,False,64
4034,"Paan Corner","Engage Deo Frost",195.00,9.00,6,176.00,150,False,150
4035,"Paan Corner","Stayfree Secure XL Size Sanitary Napkins",115.00,0.00,5,115.00,1160,False,20
4036,"Paan Corner","Pampers Pants - Medium",699.00,21.00,1,549.00,50,False,50
4037,"Paan Corner","Pampers Active Baby Diapers New Born Extra Small ",1099.00,22.00,3,849.00,72,False,72
4038,"Paan Corner","Nivea Creme, All Season Multi-Purpose Cream",175.00,9.00,6,158.00,100,False,100
4039,"Paan Corner","Woodwards Gripe Water ",50.00,0.00,4,50.00,130,False,130
4040,"Paan Corner","Clean & Clear Morning Energy Aqua Splash Face Wash",145.00,9.00,5,131.00,100,False,100
4041,"Paan Corner","Sunsilk Lusciously Thick & Long Shampoo",555.00,6.00,6,521.00,650,False,650
4042,"Paan Corner","Mamaearth Skin Correct Face Serum",599.00,15.00,1,509.00,30,False,30
4043,"Paan Corner","Chik Hairfall Prevent Egg Shampoo",178.00,0.00,6,178.00,340,False,340
4044,"Paan Corner","Pantene Silky Smooth Care Shampoo",225.00,6.00,3,210.00,340,False,340
4045,"Paan Corner","Garnier Skin Naturals, Micellar Cleansing Water",199.00,5.00,4,189.00,125,False,125
4046,"Paan Corner","Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men",199.00,0.00,1,199.00,150,False,150
4047,"Paan Corner","Pampers All Round Protection Pants - Medium",699.00,17.00,6,575.00,50,False,50
4048,"Paan Corner","Set Wet Deodrant Charm Avatar",199.00,0.00,1,199.00,150,False,150
4049,"Paan Corner","Nupur Heena Mehandi",199.00,0.00,6,199.00,500,False,500
4050,"Paan Corner","Head & Shoulders 2-in-1 Active Protect Shampoo",375.00,9.00,6,338.00,340,False,340
4051,"Paan Corner","Gillette Mach 3 Turbo Cartridges",649.00,10.00,6,578.00,232,False,4
4052,"Paan Corner","TRESemme Smooth And Shine Conditioner",210.00,13.00,1,182.00,190,False,190
4053,"Paan Corner","Bombay Shaving Company Sensitive Cartridges",375.00,0.00,2,375.00,116,False,2
4054,"Paan Corner","Himalaya Baby Lotion",300.00,12.00,1,264.00,400,False,400
4055,"Paan Corner","Old Spice Lime Lather Shaving Cream",75.00,0.00,6,75.00,70,False,70
4056,"Paan Corner","Colgate Sensitive Plus Anticavity Toothpaste ",140.00,10.00,6,126.00,70,False,70
4057,"Paan Corner","Colgate Toothpaste For Kids Motu Oatlu",93.00,0.00,6,93.00,80,False,80
4058,"Paan Corner","Pantene Total Damage Care Shampoo",120.00,0.00,6,120.00,180,False,180
4059,"Paan Corner","Himalaya Moisturising Aloe Vera Facial Wipes",100.00,10.00,6,90.00,25,False,25
4060,"Paan Corner","Savlon Moisture Shield Hand Wash",69.00,0.00,5,69.00,200,False,200
4061,"Paan Corner","Pampers Active Baby Diapers New Born Extra Small",360.00,10.00,6,324.00,24,False,24
4062,"Paan Corner","Himalaya Anti Dandruff Shampoo",260.00,18.00,1,213.00,400,False,400
4063,"Paan Corner","Himalaya Anti Hair Fall Shampoo",490.00,25.00,4,367.00,700,False,700
4064,"Paan Corner","Johnson's Baby Oil",200.00,0.00,6,200.00,200,False,200
4065,"Paan Corner","Vaseline Intensive Care Deep Moisture Body Lotion",325.00,0.00,4,325.00,400,False,400
4066,"Paan Corner","L'Oreal Paris Dream Lengths Conditioner",199.00,0.00,1,199.00,193,False,193
4067,"Paan Corner","Nivea Soft Light Moisturizing Cream",185.00,15.00,6,157.00,100,False,100
4068,"Paan Corner","Whisper Ultra Soft XL+ Sanitary Pads",555.00,0.00,1,555.00,60,False,60
4069,"Paan Corner","Palmolive Feel The Massage Shower Gel",249.00,20.00,6,199.00,250,False,250
4070,"Paan Corner","L'Oreal Paris Dream Lengths Conditioner",209.00,0.00,3,209.00,193,False,193
4071,"Paan Corner","Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo",285.00,6.00,6,266.00,340,False,340
4072,"Paan Corner","Mamaearth Moisturizing Baby Bath Soap",249.00,0.00,4,249.00,150,False,150
4073,"Paan Corner","Listerine Original Mouthwash",150.00,10.00,6,135.00,250,False,250
4074,"Paan Corner","Himalaya Gentle Baby Shampoo",170.00,14.00,6,146.00,200,False,200
4075,"Paan Corner","Dove Dryness Care Shampoo",268.00,5.00,1,252.00,340,False,340
4076,"Paan Corner","Dove Hair Fall Rescue Shampoo",280.00,15.00,6,236.00,340,False,340
4077,"Paan Corner","Head & Shoulders Anti Dandruff Shampoo Cool Menthol",295.00,9.00,6,266.00,340,False,340
4078,"Paan Corner","Bombay Shaving Company Defender Razor",345.00,0.00,6,345.00,58,False,1
4079,"Paan Corner","Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",365.00,0.00,1,365.00,340,False,340
4080,"Paan Corner","Himalaya Baby Nourishing Massage Oil",200.00,20.00,2,160.00,200,False,250
4081,"Paan Corner","Himalaya Baby Powder",235.00,20.00,6,188.00,400,False,400
4082,"Paan Corner","Fogg Paradise Fragrant Body Spray For Women ",250.00,0.00,6,250.00,150,False,150
4083,"Paan Corner","Revive Revive Liquid",71.00,0.00,6,71.00,200,False,200
4084,"Paan Corner","Pantene Hairfall Control Conditioner",190.00,6.00,6,178.00,200,False,200
4085,"Paan Corner","Mamaearth Vitamin C Face Toner",399.00,0.00,1,399.00,200,False,200
4086,"Paan Corner","Himalaya Diaper Rash Cream",80.00,10.00,2,72.00,20,False,20
4087,"Paan Corner","Fogg Royal Fragrance Spray",230.00,0.00,4,230.00,150,False,120
4088,"Paan Corner","Dove Pink Rosa Beauty Bathing Bar",245.00,9.00,6,221.00,100,False,100
4089,"Paan Corner","Dove Dryness Care Conditioner Frizzy & Dry Hair",90.00,6.00,4,84.00,80,False,80
4090,"Paan Corner","Dettol Original Liquid Handwash Refill",109.00,3.00,0,105.00,750,True,750
4091,"Paan Corner","Parachute 100% Pure Coconut Oil",123.00,0.00,0,123.00,300,True,300
4092,"Paan Corner","Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings",30.00,3.00,0,29.00,406,True,7
4093,"Paan Corner","Dabur Gulabari Premium Rose Water",48.00,2.00,0,47.00,120,True,120
4094,"Paan Corner","Parachute Advansed Gold Coconut Hair Oil",215.00,9.00,0,194.00,400,True,400
4095,"Paan Corner","Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot",90.00,10.00,0,81.00,150,True,150
4096,"Paan Corner","Godrej No.1 Bathing Soap ã»Lime & Aloe Vera",100.00,16.00,0,84.00,500,True,100
4097,"Paan Corner","Sensodyne Sensitive Fresh Gel Toothpaste",115.00,7.00,0,106.00,75,True,75
4098,"Paan Corner","Whisper Bindazzz Nights XL + Sanitary Pad",90.00,0.00,0,90.00,406,True,7
4099,"Paan Corner","Whisper Choice Sanitary Pad ",32.00,9.00,0,29.00,406,True,7
4100,"Paan Corner","Godrej No.1 Bathing Soap, Jasmine",84.00,0.00,0,84.00,400,True,100
4101,"Paan Corner","Gillette Venus Close & Clean Razor ",249.00,7.00,0,230.00,58,True,1
4102,"Paan Corner","Whisper Choice Regular Sanitary Pads",90.00,3.00,0,87.00,58,True,20
4103,"Paan Corner","Stayfree Secure Dry Cover Extra Large Sanitary Pad",42.00,2.00,0,41.00,406,True,7
4104,"Paan Corner","Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen",82.00,9.00,0,74.00,27,True,27
4105,"Paan Corner","Clean & Clear Morning Energy Lemon Face Wash",145.00,9.00,0,131.00,100,True,100
4106,"Paan Corner","Bajaj Almond Drops Hair Oil",67.00,10.00,0,60.00,100,True,100
4107,"Paan Corner","Bajaj Almond Drops Hair Oil Bottle",130.00,7.00,0,120.00,200,True,200
4108,"Paan Corner","Whisper Bindazzz Night Sanitary Pads XL Plus",185.00,0.00,0,185.00,870,True,15
4109,"Paan Corner","Godrej Cinthol Lime Refreshing Deo Soap",116.00,0.00,0,116.00,400,True,400
4110,"Paan Corner","MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",399.00,7.00,0,369.00,26,True,26
4111,"Home & Cleaning","Surf Excel Stain Eraser",18.00,0.00,1,18.00,150,False,150
4112,"Home & Cleaning","Colin Glass and Surface Cleaner Liquid Spray Regular",96.00,7.00,6,89.00,500,False,500
4113,"Home & Cleaning","A1 Biodegradable Garbage Dustbin Bags",69.00,0.00,6,69.00,30,False,30
4114,"Home & Cleaning","Mortein Cockroach Killer Spray, Crawling insect killer with Deep-Reach Nozzle",189.00,5.00,2,179.00,425,False,425
4115,"Home & Cleaning","Pril Perfect Lime Dishwash Liquid",190.00,7.00,4,175.00,750,False,750
4116,"Home & Cleaning","Dettol Antiseptic Disinfectant Liquid",66.00,0.00,6,66.00,125,False,125
4117,"Home & Cleaning","Godrej Aer Power Pocket Berry Rush",55.00,0.00,3,55.00,10,False,10
4118,"Home & Cleaning","Hit Cockroach Killer Spray ",101.00,2.00,4,98.00,200,False,200
4119,"Home & Cleaning","Vim Dishwash Liquid Gel Lemon",185.00,5.00,1,175.00,750,False,750
4120,"Home & Cleaning","Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L",178.00,0.00,6,178.00,1000,False,1
4121,"Home & Cleaning","Odomos Mosquito Repellent Cream ",50.00,8.00,6,46.00,50,False,50
4122,"Home & Cleaning","Harpic Disinfectant Bathroom Cleaner Liquid Lemon",189.00,5.00,6,179.00,1000,False,1
4123,"Home & Cleaning","Eveready AA pack of 10 ",150.00,4.00,6,143.00,580,False,10
4124,"Home & Cleaning","Cherry Blossom Liquid Wax Polish",98.00,5.00,6,93.00,75,False,75
4125,"Home & Cleaning","Gala Scrubber Cleaner Home Everyday Scrub",35.00,2.00,6,34.00,58,False,1
4126,"Home & Cleaning","Hit Flower Lime Fragrance Insect Killer Spray",182.00,3.00,6,176.00,400,False,400
4127,"Home & Cleaning","Harpic Hygienic Toilet Cleaner Rim Block Jasmine",82.00,6.00,4,77.00,26,False,26
4128,"Home & Cleaning","Om Bhakti - Pancha Deepa Oil ",199.00,10.00,6,179.00,1000,False,1
4129,"Home & Cleaning","Ariel Complete Detergent Washing Powder 500 g  + 200 g Free",135.00,0.00,6,135.00,500,False,500
4130,"Home & Cleaning","Surf Excel Matic Top Load Detergent Powder",200.00,6.00,1,188.00,1000,False,1
4131,"Home & Cleaning","Harpic Flushmatic In-Cistern Toilet Cleaner Blocks Marine",154.00,7.00,4,143.00,100,False,100
4132,"Home & Cleaning","Eveready 1012 Carbon Zinc AAA Battery",150.00,4.00,2,143.00,580,False,10
4133,"Home & Cleaning","Surf Excel Matic Front Load Detergent Liquid",225.00,1.00,6,221.00,1000,False,1
4134,"Home & Cleaning","Origami Kitchen Towels 2 In 1 Quilted 2ply",140.00,10.00,6,126.00,116,False,2
